text_form	form	lemma	pos
ܪܚܝܩ	ܪܚܝܩ	ܪܲܚܝܼܩܵܐ	ADJ
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܗ̇ܘ	ܗܘ	ܗܵܘ	PRO_dem
ܕܐܟ̇ܦ	ܕܐܟܦ	ܕـ@ܐܸܟܲܦ	PART@V1
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܥܠ	ܥܠ	ܥܲܠ 1	PART
ܫ̈ܘܐܠܐ܆	ܫܘܐܠܐ	ܫܘܼܐܵܠܵܐ	NOUN
ܥܠ̣	ܥܠ	ܥܲܠ 2	V1
ܨܝܕܝܗܘܢ	ܨܝܕܝܗܘܢ	ܨܹܝܕ@ܗܸܢܘܿܢ	PART@PRO_pers
ܕܬܗܘܐ	ܕܬܗܘܐ	ܕـ@ܗܘܵܐ	PART@V1
ܒ̇ܥܬܐ	ܒܥܬܐ	ܒܥܵܬ݂ܵܐ	NOUN
ܡܐ	ܡܐ	ܡܵܐ	PRO_int
ܕܐܬ̇ܐ	ܕܐܬܐ	ܕـ@ܐܸܬܵܐ	PART@V1
ܗܘܐ.	ܗܘܐ	ܗܘܵܐ	V1
ܐܠܘ	ܐܠܘ	ܐܸܠܘܼ	PART
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܬܡܢ	ܬܡܢ	ܬܲܡܵܢ	ADV
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܓܝܪ	ܓܝܪ	ܓܹܝܪ	PART
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡ̇ܗܦܟ	ܡܗܦܟ	ܐܲܗܦܸܟ	V5
ܗܘܐ܆	ܗܘܐ	ܗܘܵܐ	V1
ܕܫ̇ܠܡ	ܕܫܠܡ	ܕـ@ܫܠܸܡ	PART@V1
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܠܗ	ܠܗ	ܠـ@ܗܘܼ	PART@PRO_pers
ܕܢܛ̣ܪ	ܕܢܛܪ	ܕـ@ܢܛܲܪ	PART@V1
ܫ̣ܬܩܐ	ܫܬܩܐ	ܫܸܬܩܵܐ	NOUN
ܕܟ̈ܢܘܬܗ.	ܕܟܢܘܬܗ	ܕـ@ܟܢܵܬܵܐ@ܗܘܼ	PART@NOUN@PRO_pers
ܗܠܝܢ	ܗܠܝܢ	ܗܵܠܹܝܢ	PRO_dem
ܕܚ̣ܙܘ	ܕܚܙܘ	ܕـ@ܚܙܵܐ	PART@V1
ܡܢ	ܡܢ	ܡܸܢ	PART
ܚܕܘܬܗܘܢ	ܚܕܘܬܗܘܢ	ܚܲܕܘܼܬܵܐ 2@ܗܸܢܘܿܢ	NOUN@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܫ̣̇ܐܠܘ	ܫܐܠܘ	ܫܲܐܸܠ	V3
ܗܘܘ܆	ܗܘܘ	ܗܘܵܐ	V1
ܘܡܛܠ	ܘܡܛܠ	ܘـ@ܡܸܛܘܿܠ	PART@PART
ܗܕܐ	ܗܕܐ	ܗܵܕܸܐ	PRO_dem
ܢܛܝ̣ܪ	ܢܛܝܪ	ܢܛܲܪ	V1
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܕܠܐ	ܕܠܐ	ܕـ@ܠܵܐ	PART@PART
ܢܚ̣ܙܐ	ܢܚܙܐ	ܚܙܵܐ	V1
ܗܘܐ.	ܗܘܐ	ܗܘܵܐ	V1
ܚܠܦ	ܚܠܦ	ܚܠܵܦ	PART
ܟܠܗܘܢ	ܟܠܗܘܢ	ܟܘܿܠ@ܗܸܢܘܿܢ	PRO_ind@PRO_pers
ܗܘܬ	ܗܘܬ	ܗܘܵܐ	V1
ܒܥ̇ܬܐ	ܒܥܬܐ	ܒܥܵܬ݂ܵܐ	NOUN
ܕܠܚܕ	ܕܠܚܕ	ܕـ@ܠـ@ܚܲܕ	PART@PART@CARD
ܐܬܢܛ̣ܪܬ݀	ܐܬܢܛܪܬ	ܐܸܬܢܛܲܪ	V2
ܗܘܬ܆	ܗܘܬ	ܗܘܵܐ	V1
ܕܟܕ	ܕܟܕ	ܕـ@ܟܲܕ	PART@PART
ܡ̇ܗܦܟ	ܡܗܦܟ	ܐܲܗܦܸܟ	V5
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܢܐܠܦܘܢ	ܢܐܠܦܘܢ	ܝܼܠܸܦ	V1
ܟܠܗܘܢ	ܟܠܗܘܢ	ܟܘܿܠ@ܗܸܢܘܿܢ	PRO_ind@PRO_pers
ܫܖ̈ܝܪܬܐ.	ܫܪܝܪܬܐ	ܫܲܪܝܼܪܵܐ	ADJ
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܗ̣ܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܦܘܡܐ	ܦܘܡܐ	ܦܘܼܡܵܐ	NOUN
ܠܟܠܗܘܢ	ܠܟܠܗܘܢ	ܠـ@ܟܘܿܠ@ܗܸܢܘܿܢ	PART@PRO_ind@PRO_pers
ܒܡܠܝ̣ܠܘܬܗ܆	ܒܡܠܝܠܘܬܗ	ܒـ@ܡܠܝܼܠܘܼܬܵܐ@ܗܘܼ	PART@NOUN@PRO_pers
ܕܟܕ	ܕܟܕ	ܕـ@ܟܲܕ	PART@PART
ܪܚܝܩ	ܪܚܝܩ	ܪܲܚܝܼܩܵܐ	ADJ
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܐܦ	ܐܦ	ܐܵܦ	PART
ܐܝܬ	ܐܝܬ	ܐܝܼܬ	PART
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܠܗ	ܠܗ	ܠـ@ܗܘܼ	PART@PRO_pers
ܕܢܫ̣̇ܐܠ	ܕܢܫܐܠ	ܕـ@ܫܲܐܸܠ	PART@V3
ܗܘܐ..	ܗܘܐ	ܗܘܵܐ	V1
ܥ̣ܠ	ܥܠ	ܥܲܠ 2	V1
ܟܝܬ	ܟܝܬ	ܟܹܝܬ	PART
ܪܥ̇ܝܐ	ܪܥܝܐ	ܪܵܥܝܵܐ	NOUN
ܠܒ̣ܝܬܐ	ܠܒܝܬܐ	ܠـ@ܒܲܝܬ݁ܵܐ	PART@NOUN
ܕܐܡ̣ܖ̈ܐ	ܕܐܡܪܐ	ܕـ@ܐܸܡܪܵܐ 2	PART@NOUN
ܕܢܣ̣ܥܘܪ	ܕܢܣܥܘܪ	ܕـ@ܣܥܲܪ	PART@V1
ܐܢܘܢ܆	ܐܢܘܢ	ܐܸܢܘܿܢ	PRO_pers
ܕܙܪܝܒ̣ܝܢ	ܕܙܪܝܒܝܢ	ܕـ@ܙܪܝܼܒܵܐ	PART@ADJ
ܗܘܘ	ܗܘܘ	ܗܘܵܐ	V1
ܡܛܠ	ܡܛܠ	ܡܸܛܘܿܠ	PART
ܕܐܒ̈ܐ	ܕܐܒܐ	ܕܹܐܒܵܐ	NOUN
ܒܩ̣ܢܛܐ	ܒܩܢܛܐ	ܒـ@ܩܸܢܛܵܐ	PART@NOUN
ܪܒܐ.	ܪܒܐ	ܪܲܒ݁ܵܐ	ADJ
ܐܬܚ̇ܘܝ	ܐܬܚܘܝ	ܐܸܬܚܵܘܝܼ	V4
ܗܘܐ	ܗܘܐ	ܗܘܵܐ	V1
ܢܫܪܐ	ܢܫܪܐ	ܢܸܫܪܵܐ	NOUN
ܠܝ̈ܘܢܐ	ܠܝܘܢܐ	ܠـ@ܝܵܘܢܵܐ	PART@NOUN
ܢ̇ܠܒܒ	ܢܠܒܒ	ܠܲܒܸ݁ܒ	V3
ܐܢܘܢ܆	ܐܢܘܢ	ܐܸܢܘܿܢ	PRO_pers
ܕܠܐ	ܕܠܐ	ܕـ@ܠܵܐ	PART@PART
ܢܬܪܗܒܘܢ	ܢܬܪܗܒܘܢ	ܐܸܬܪܗܸܒ	V2
ܡܢ	ܡܢ	ܡܸܢ	PART
ܗ̇ܘ	ܗܘ	ܗܵܘ	PRO_dem
ܪܦܐ	ܪܦܐ	ܪܲܦ݁ܵܐ	NOUN
ܕܢܨ̈ܐ	ܕܢܨܐ	ܕـ@ܢܸܨܵܐ	PART@NOUN
ܒ̈ܝ̣ܫܐ.	ܒܝܫܐ	ܒܝܼܫܵܐ	ADJ
ܘܟܕ	ܘܟܕ	ܘـ@ܟܲܕ	PART@PART
ܥ̣ܠ	ܥܠ	ܥܲܠ 2	V1
ܘܢܦ̣ܩ	ܘܢܦܩ	ܘـ@ܢܦܲܩ	PART@V1
ܐܬ̣ܐ	ܐܬܐ	ܐܸܬܵܐ	V1
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܘܐܡ̣ܪܘ	ܘܐܡܪܘ	ܘـ@ܐܸܡܲܪ	PART@V1
ܗܘܘ	ܗܘܘ	ܗܘܵܐ	V1
ܠܗ܆	ܠܗ	ܠـ@ܗܘܼ	PART@PRO_pers
ܕܩ̣ܡ	ܕܩܡ	ܕـ@ܩܵܡ	PART@V1
ܠܗ	ܠܗ	ܠـ@ܗܘܼ	PART@PRO_pers
ܡܪܢ	ܡܪܢ	ܡܵܪܵܐ@ܚܢܲܢ	NOUN@PRO_pers
ܘܐܬ̣ܐ	ܘܐܬܐ	ܘـ@ܐܸܬܵܐ	PART@V1
ܠܘܬܢ	ܠܘܬܢ	ܠܘܵܬ@ܚܢܲܢ	PART@PRO_pers
ܐܦ	ܐܦ	ܐܵܦ	PART
ܐܩܒ̣ܠܢܝܗܝ.	ܐܩܒܠܢܝܗܝ	ܐܲܩܒܸܠ@ܗܘܼ	V5@PRO_pers
ܚܙܝܢ̣ܝܗܝ	ܚܙܝܢܝܗܝ	ܚܙܵܐ@ܗܘܼ	V1@PRO_pers
ܟܠܢ	ܟܠܢ	ܟܘܿܠ@ܚܢܲܢ	PRO_ind@PRO_pers
ܒܐܬ̇ܐ	ܒܐܬܐ	ܒـ@ܐܵܬ݂ܵܐ	PART@NOUN
ܕܬ̣ܗܪܐ	ܕܬܗܪܐ	ܕـ@ܬܸܗܪܵܐ	PART@NOUN
ܫܪܝܪܐܝܬ܆	ܫܪܝܪܐܝܬ	ܫܲܪܝܼܪܵܐܝܼܬ	ADV
ܘܣ̈ܓܝܐܬܐ	ܘܣܓܝܐܬܐ	ܘـ@ܣܲܓܝܼܐܵܐ	PART@ADJ
ܡܠܠ	ܡܠܠ	ܡܲܠܸܠ	V3
ܥܡܢ	ܥܡܢ	ܥܲܡ@ܚܢܲܢ	PART@PRO_pers
ܚܒܝܒܐܝܬ.	ܚܒܝܒܐܝܬ	ܚܲܒ݁ܝܼܒܵܐܝܼܬ	ADV
ܐܡ̇ܪ	ܐܡܪ	ܐܸܡܲܪ	V1
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܥܕܡܐ	ܥܕܡܐ	ܥܕܲܡܵܐ	PART
ܕܐ̇ܚܙܐ܆	ܕܐܚܙܐ	ܕـ@ܚܙܵܐ	PART@V1
ܡ̇ܫܡܥ	ܡܫܡܥ	ܡܲܫܡܥܵܐ	NOUN
ܐܕܢܐ	ܐܕܢܐ	ܐܸܕܢܵܐ	NOUN
ܗܘ	ܗܘ	ܗܘܼ	PRO_pers
ܘܐܠܐ	ܘܐܠܐ	ܘـ@ܐܸܠܵܐ 1	PART@PART
ܚܙܬܐ	ܚܙܬܐ	ܚܙܵܬܵܐ	NOUN
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܦܝ̣ܣܐ	ܡܦܝܣܐ	ܐܲܦ݁ܝܼܣ	V5
ܠܝ.	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܐܠܐ	ܐܠܐ	ܐܸܠܵܐ 1	PART
ܩ̇ܪܒܬ	ܩܪܒܬ	ܩܪܸܒ	V1
ܘܚ̇ܙܝܬ	ܘܚܙܝܬ	ܘـ@ܚܙܵܐ	PART@V1
ܐܝ̈ܕܘܗܝ	ܐܝܕܘܗܝ	ܐܝܼܕܵܐ@ܗܘܼ	NOUN@PRO_pers
ܕܐܬܒ̣̇ܙ̈ܥܝ	ܕܐܬܒܙܥܝ	ܕـ@ܐܸܬܒܲܙܲܥ	PART@V4
ܗ̈ܘܝ:	ܗܘܝ	ܗܘܵܐ	V1
ܐܦ	ܐܦ	ܐܵܦ	PART
ܕܘ̈ܟܝܬܐ	ܕܘܟܝܬܐ	ܕܘܼܟ݁ܬ݂ܵܐ	NOUN
ܕܨ̈ܨܐ	ܕܨܨܐ	ܕـ@ܨܸܨܵܐ	PART@NOUN
ܒܖ̈ܓܠܘܗܝ	ܒܪܓܠܘܗܝ	ܒـ@ܪܸܓܠܵܐ@ܗܘܼ	PART@NOUN@PRO_pers
ܕܐܬܩ̈ܒ̣̇ܥܝ	ܕܐܬܩܒܥܝ	ܕـ@ܐܸܬܩܲܒ݁ܲܥ	PART@V4
ܗ̈ܘܝ:	ܗܘܝ	ܗܘܵܐ	V1
ܐܠܐ	ܐܠܐ	ܐܸܠܵܐ 1	PART
ܠܒ̇ܟܬ	ܠܒܟܬ	ܠܒܸܟ	V1
ܒܐܝ̈ܕܝ	ܒܐܝܕܝ	ܒـ@ܐܝܼܕܵܐ@ܐܸܢܵܐ	PART@NOUN@PRO_pers
ܦܓܪܗ	ܦܓܪܗ	ܦܲܓܪܵܐ@ܗܘܼ	NOUN@PRO_pers
ܫܪܝܪܐܝܬ:	ܫܪܝܪܐܝܬ	ܫܲܪܝܼܪܵܐܝܼܬ	ADV
ܘܐ̇ܥܠܬ	ܘܐܥܠܬ	ܘـ@ܐܲܥܸܠ	PART@V5
ܨ̈ܒܥܬܝ	ܨܒܥܬܝ	ܨܸܒܥܵܐ 2@ܐܸܢܵܐ	NOUN@PRO_pers
ܐ̇ܓܘܫ	ܐܓܘܫ	ܓܲܫ	V1
ܕܦܢܗ	ܕܦܢܗ	ܕܲܦܢܵܐ@ܗܘܼ	NOUN@PRO_pers
ܕܬܪܝܥ̣ܐ	ܕܬܪܝܥܐ	ܕـ@ܬܪܝܼܥܵܐ	PART@ADJ
ܗܘܬ:	ܗܘܬ	ܗܘܵܐ	V1
ܐܠܐ	ܐܠܐ	ܐܸܠܵܐ 1	PART
ܐ̇ܚܕܬ	ܐܚܕܬ	ܐܸܚܲܕ	V1
ܒܐܝܕܝ	ܒܐܝܕܝ	ܒـ@ܐܝܼܕܵܐ@ܐܸܢܵܐ	PART@NOUN@PRO_pers
ܡ̈ܚܘܬܗ	ܡܚܘܬܗ	ܡܚܘܿܬܵܐ@ܗܘܼ	NOUN@PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܝܬ̈ܝܗܝܢ:	ܕܐܝܬܝܗܝܢ	ܕـ@ܐܝܼܬ@ܗܸܢܹܝܢ	PART@PART@PRO_pers
ܘܚ̣̈ܙܝ	ܘܚܙܝ	ܘـ@ܚܙܵܐ	PART@V1
ܥ̈ܝܢܝ	ܥܝܢܝ	ܥܲܝܢܵܐ@ܐܸܢܵܐ	NOUN@PRO_pers
ܣ̣ܕܖ̈ܐ	ܣܕܪܐ	ܣܸܕܪܵܐ	NOUN
ܕܚܫ̈ܘܗܝ	ܕܚܫܘܗܝ	ܕـ@ܚܲܫܵܐ@ܗܘܼ	PART@NOUN@PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܫܬ̇ܡܫܘ:	ܕܐܫܬܡܫܘ	ܕـ@ܐܸܫܬܲܡܲܫ	PART@V4
ܥܕܡܐ	ܥܕܡܐ	ܥܕܲܡܵܐ	PART
ܕܐ̇ܚܙܐ	ܕܐܚܙܐ	ܕـ@ܚܙܵܐ	PART@V1
ܘܐ̇ܠܒܘܟ	ܘܐܠܒܘܟ	ܘـ@ܠܒܸܟ	PART@V1
ܘܐ̇ܓܘܫ	ܘܐܓܘܫ	ܘـ@ܓܲܫ	PART@V1
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡ̇ܗܝܡܢ	ܡܗܝܡܢ	ܗܲܝܡܸܢ	V29
ܐܢ̣ܐ:	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܘܝܬܝܖ̈ܬܐ	ܘܝܬܝܪܬܐ	ܘـ@ܝܲܬ݁ܝܼܪܵܐ	PART@ADJ
ܡ̈ܬܚܫܒܢ	ܡܬܚܫܒܢ	ܐܸܬܚܲܫܲܒ	V4
ܠܝ	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܟܠ	ܟܠ	ܟܘܿܠ	PRO_ind
ܕܐܡ̣ܪܬܘܢ:	ܕܐܡܪܬܘܢ	ܕـ@ܐܸܡܲܪ	PART@V1
ܐܘّ	ܐܘ	ܐܘّ	INTJ
ܫܪܝܪܐ̈	ܫܪܝܪܐ	ܫܲܪܝܼܪܵܐ	ADJ
ܠܡܢܐ	ܠܡܢܐ	ܠـ@ܡܵܢܵܐ	PART@PRO_int
ܡ̇ܣ̣ܠܝܬ	ܡܣܠܝܬ	ܐܲܣܠܝܼ@ܐܲܢ̄ܬ݁	V5@PRO_pers
ܠܟ̈ܢܘܬܟ܇	ܠܟܢܘܬܟ	ܠـ@ܟܢܵܬܵܐ@ܐܲܢ̄ܬ݁	PART@NOUN@PRO_pers
ܘܠܣܗܕܘܬܗܘܢ	ܘܠܣܗܕܘܬܗܘܢ	ܘـ@ܠـ@ܣܵܗܕܘܼܬܵܐ@ܗܸܢܘܿܢ	PART@PART@NOUN@PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܟܕ	ܟܕ	ܟܲܕ	PART
ܫܪܝܪܐ	ܫܪܝܪܐ	ܫܲܪܝܼܪܵܐ	ADJ
ܗܝ.	ܗܝ	ܗܝܼ	PRO_pers
ܗܐ	ܗܐ	ܗܵܐ	INTJ
ܢܡܘܣܐ	ܢܡܘܣܐ	ܢܵܡܘܿܣܵܐ	NOUN
ܬܠܬܐ	ܬܠܬܐ	ܬܠܵܬ	CARD
ܣ̈ܗܕܝܢ	ܣܗܕܝܢ	ܣܗܸܕ	V1
ܒ̇ܥܐ	ܒܥܐ	ܒܥܵܐ	V1
ܒܠܚܘܕ܆	ܒܠܚܘܕ	ܒܲܠܚܘܿܕ	ADV
ܘܗܪܟܐ	ܘܗܪܟܐ	ܘـ@ܗܵܪܟܵܐ	PART@ADV
ܥܣܪܐ	ܥܣܪܐ	ܥܣܲܪ	CARD
ܢ̇ܦܩܝܢ	ܢܦܩܝܢ	ܢܦܲܩ	V1
ܪܘܚܐ	ܪܘܚܐ	ܪܘܼܚܵܐ	NOUN
ܘܠܐ	ܘܠܐ	ܘـ@ܠܵܐ	PART@PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܐܢܬ.	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܠܐ	ܠܐ	ܠܵܐ	PART
ܙܥ̣ܘܪ	ܙܥܘܪ	ܙܥܘܿܪܵܐ	ADJ
ܚܣܕܐ	ܚܣܕܐ	ܚܸܣܕܵܐ 1	NOUN
ܕܡ̇ܕܓܠ	ܕܡܕܓܠ	ܕـ@ܕܲܓܸ݁ܠ	PART@V3
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܠܟ̈ܢܘܬܟ܆	ܠܟܢܘܬܟ	ܠـ@ܟܢܵܬܵܐ@ܐܲܢ̄ܬ݁	PART@NOUN@PRO_pers
ܣ̇ܓܝ	ܣܓܝ	ܣܲܓܝܼܐܵܐ	ADJ
ܩܫܝܐ	ܩܫܝܐ	ܩܲܫܝܵܐ	ADJ
ܕܥܣܪܐ	ܕܥܣܪܐ	ܕـ@ܥܣܲܪ	PART@CARD
ܫܠܝ̈ܚܝܢ	ܫܠܝܚܝܢ	ܫܠܝܼܚܵܐ 1	NOUN
ܕܓܠܝܢ	ܕܓܠܝܢ	ܕܲܓ݁ܵܠܵܐ	ADJ
ܠܟ.	ܠܟ	ܠـ@ܐܲܢ̄ܬ݁	PART@PRO_pers
ܐܦ	ܐܦ	ܐܵܦ	PART
ܚܕ	ܚܕ	ܚܲܕ	CARD
ܒܠܚܘܕ	ܒܠܚܘܕ	ܒܲܠܚܘܿܕ	ADV
ܐܝܟܐ	ܐܝܟܐ	ܐܲܝܟ݁ܵܐ	PRO_int
ܕܡ̇ܣܗܕ	ܕܡܣܗܕ	ܕـ@ܐܲܣܗܸܕ	PART@V5
ܡܬܩ̇ܒܠ	ܡܬܩܒܠ	ܐܸܬܩܲܒ݁ܲܠ	V4
ܗܘ܆	ܗܘ	ܗܘܼ	PRO_pers
ܗܪܟܐ	ܗܪܟܐ	ܗܵܪܟܵܐ	ADV
ܓܘܕܐ	ܓܘܕܐ	ܓܘܼܕ݁ܵܐ 1	NOUN
ܣܗܕܐ	ܣܗܕܐ	ܣܗܸܕ	V1
ܠܩܘܫܬܐ	ܠܩܘܫܬܐ	ܠـ@ܩܘܼܫܬܵܐ 1	PART@NOUN
ܘܠܐ	ܘܠܐ	ܘـ@ܠܵܐ	PART@PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܐܢܬ.	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܐܝܢ	ܐܝܢ	ܐܹܝܢ	INTJ
ܕܓܠܐ	ܕܓܠܐ	ܕܲܓ݁ܵܠܵܐ	ADJ
ܥܒ̇ܕ	ܥܒܕ	ܥܒܲܕ	V1
ܐܢܬ	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܠܗ	ܠܗ	ܠـ@ܗܘܼ	PART@PRO_pers
ܠܟܐܦܐ	ܠܟܐܦܐ	ܠـ@ܟܐܦܐ	PART@NAME_ant
ܫܡܥܘܢ܆	ܫܡܥܘܢ	ܫܡܥܘܢ	NAME_ant
ܘܒܫܬܐܣܬܐ	ܘܒܫܬܐܣܬܐ	ܘـ@ܒـ@ܫܸܬܸܐܣܬܵܐ	PART@PART@NOUN
ܕܥܕܬܐ	ܕܥܕܬܐ	ܕـ@ܥܹܕ̄ܬ݁ܵܐ	PART@NOUN
ܡܘ̣ܡܐ	ܡܘܡܐ	ܡܘܼܡܵܐ	NOUN
ܗܐ	ܗܐ	ܗܵܐ	INTJ
ܣ̇ܐܡ	ܣܐܡ	ܣܵܡ	V1
ܐܢܬ.	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܠܝܥܩܘܒ	ܠܝܥܩܘܒ	ܠـ@ܝܥܩܘܒ	PART@NAME_ant
ܡ̇ܣ̣ܠܝܬ	ܡܣܠܝܬ	ܐܲܣܠܝܼ@ܐܲܢ̄ܬ݁	V5@PRO_pers
ܘܠܝܘܚܢܢ	ܘܠܝܘܚܢܢ	ܘـ@ܠـ@ܝܘܚܢܢ	PART@PART@NAME_ant
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܐܢܬ܆	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܫ̈ܠܝܚܐ	ܫܠܝܚܐ	ܫܠܝܼܚܵܐ 1	NOUN
ܡ̇ܕܓ̣ܠܝܢ	ܡܕܓܠܝܢ	ܕܲܓܸ݁ܠ	V3
ܡ̣̇ܢܘ	ܡܢܘ	ܡܲܢ 2@ܗܘܼ	PRO_int@PRO_pers
ܫܪܝܪ	ܫܪܝܪ	ܫܲܪܝܼܪܵܐ	ADJ
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܡ̇ܪ	ܕܐܡܪ	ܕـ@ܐܸܡܲܪ	PART@V1
ܐܢܬ.	ܐܢܬ	ܐܲܢ̄ܬ݁	PRO_pers
ܚ̣ܙܝ	ܚܙܝ	ܚܙܵܐ	V1
ܠܐ	ܠܐ	ܠܵܐ	PART
ܬܛܪܘܫ	ܬܛܪܘܫ	ܛܪܲܫ	V1
ܕܓܠܘܬܐ	ܕܓܠܘܬܐ	ܕܲܓ݁ܵܠܘܼܬܵܐ	NOUN
ܒܫܠܝܚܘܬܐ܆	ܒܫܠܝܚܘܬܐ	ܒـ@ܫܠܝܼܚܘܼܬܵܐ	PART@NOUN
ܙܕܩ̇	ܙܕܩ	ܙܵܕܸܩ	V1
ܕܬ̣̇ܫܪ	ܕܬܫܪ	ܕـ@ܐܲܫܲܪ	PART@V5
ܠܟܢܘ̈ܬܟ	ܠܟܢܘܬܟ	ܠـ@ܟܢܵܬܵܐ@ܐܲܢ̄ܬ݁	PART@NOUN@PRO_pers
ܕܩ̣ܡ	ܕܩܡ	ܕـ@ܩܵܡ	PART@V1
ܠܗ	ܠܗ	ܠـ@ܗܘܼ	PART@PRO_pers
ܡܪܢ.	ܡܪܢ	ܡܵܪܵܐ@ܚܢܲܢ	NOUN@PRO_pers
ܐܡ̇ܪ	ܐܡܪ	ܐܸܡܲܪ	V1
ܬܐܘܡܐ	ܬܐܘܡܐ	ܬܐܘܡܐ	NAME_ant
ܫܠܝܚܐ	ܫܠܝܚܐ	ܫܠܝܼܚܵܐ 1	NOUN
ܐ̇ܢܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܐܦ	ܕܐܦ	ܕـ@ܐܵܦ	PART@PART
ܐܢܬܘܢ܆	ܐܢܬܘܢ	ܐܲܢ̄ܬ݁ܘܿܢ	PRO_pers
ܘܩܕܡ	ܘܩܕܡ	ܘـ@ܩܕܵܡ	PART@PART
ܕܐ̇ܚܙܐ	ܕܐܚܙܐ	ܕـ@ܚܙܵܐ	PART@V1
ܐܝܟ	ܐܝܟ	ܐܲܝܟ݂	PART
ܕܚ̣ܙܝܬܘܢ	ܕܚܙܝܬܘܢ	ܕـ@ܚܙܵܐ	PART@V1
ܠܐ	ܠܐ	ܠܵܐ	PART
ܡܫܪ	ܡܫܪ	ܐܲܫܲܪ	V5
ܐܢ̣ܐ.	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܡܘܢ	ܡܘܢ	ܡܵܢܵܐ	PRO_int
ܚܣܝܪ	ܚܣܝܪ	ܚܲܣܝܼܪܵܐ	ADJ
ܐܢ̣ܐ	ܐܢܐ	ܐܸܢܵܐ	PRO_pers
ܡܢܟܘܢ	ܡܢܟܘܢ	ܡܸܢ@ܐܲܢ̄ܬ݁ܘܿܢ	PART@PRO_pers
ܐ̇ܚܙܐ	ܐܚܙܐ	ܚܙܵܐ	V1
ܒܫܠܝܚܘܬܐ܆	ܒܫܠܝܚܘܬܐ	ܒـ@ܫܠܝܼܚܘܼܬܵܐ	PART@NOUN
ܘܐ̇ܝܕܐ	ܘܐܝܕܐ	ܘـ@ܐܲܝܢܵܐ	PART@PRO_int
ܗܝ	ܗܝ	ܗܝܼ	PRO_pers
ܥܠ̣ܬܐ	ܥܠܬܐ	ܥܸܠܬ݂ܵܐ	NOUN
ܕܡܒ̇ܨܪܐ	ܕܡܒܨܪܐ	ܕـ@ܒܲܨܲܪ	PART@V3
ܠܝ	ܠܝ	ܠـ@ܐܸܢܵܐ	PART@PRO_pers
ܡܢ	ܡܢ	ܡܸܢ	PART
